0,1
up_saharanpur,damoh 
up_saharanpur,vidisha 
up_saharanpur,ashok nagar 
up_saharanpur,lalitpur 
up_saharanpur,narsimhapur 
up_saharanpur,raisen 
up_saharanpur,chhatarpur 
br_arwal,shivpuri 
br_arwal,guna 
br_arwal,vidisha 
br_arwal,lalitpur 
br_arwal,sagar 
tn_erode,basti 
tn_erode,amethi 
tn_erode,ambedkar nagar 
tn_erode,barabanki 
tn_erode,sultanpur 
tn_erode,gonda 
up_amethi,pratapgarh 
up_amethi,rae bareilly 
up_amethi,faizabad 
up_amethi,barabanki 
up_amethi,sultanpur 
up_ambedkar nagar,azamgarh 
up_ambedkar nagar,gorakhpur 
up_ambedkar nagar,basti 
up_ambedkar nagar,sait kibir nagar 
up_ambedkar nagar,faizabad 
up_ambedkar nagar,sultanpur 
ct_surajpur,jaunpur 
ct_surajpur,pratapgarh 
ct_surajpur,azamgarh 
ct_surajpur,amethi 
ct_surajpur,ambedkar nagar 
ct_surajpur,faizabad 
gj_banaskantha,mahoba 
gj_banaskantha,hamirpur 
gj_banaskantha,chhatarpur 
gj_banaskantha,satna 
gj_banaskantha,panna 
gj_banaskantha,chitrakoot 
gj_banaskantha,fatehpur 
jk_kathua,pratapgarh 
jk_kathua,rae bareilly 
jk_kathua,prayagraj 
jk_kathua,chitrakoot 
jk_kathua,fatehpur 
up_prayagraj,jaunpur 
up_prayagraj,rae bareilly 
up_prayagraj,prayagraj 
up_prayagraj,amethi 
up_prayagraj,kaushambi 
up_prayagraj,sultanpur 
up_prayagraj,fatehpur 
up_chitrakoot,prayagraj 
up_chitrakoot,satna 
up_chitrakoot,banda 
up_chitrakoot,kaushambi 
up_chitrakoot,rewa 
up_chitrakoot,fatehpur 
tn_pudukkottai,jaunpur 
tn_pudukkottai,pratapgarh 
tn_pudukkottai,mirzapur 
tn_pudukkottai,kaushambi 
tn_pudukkottai,rewa 
tn_pudukkottai,chitrakoot 
tn_pudukkottai,sant ravidas nagar 
tg_jangaon,varanasi 
tg_jangaon,ghazipur 
tg_jangaon,pratapgarh 
tg_jangaon,azamgarh 
tg_jangaon,prayagraj 
tg_jangaon,sultanpur 
tg_jangaon,sant ravidas nagar 
gj_mehsana,varanasi 
gj_mehsana,sonbhadra 
gj_mehsana,prayagraj 
gj_mehsana,singrauli 
gj_mehsana,chandauli 
gj_mehsana,rewa 
gj_mehsana,sant ravidas nagar 
mh_satara,mirzapur 
mh_satara,varanasi 
mh_satara,jaunpur 
mh_satara,prayagraj 
hr_rohtak,prayagraj 
hr_rohtak,singrauli 
hr_rohtak,satna 
hr_rohtak,mirzapur 
hr_rohtak,chitrakoot 
hr_rohtak,sidhi 
hr_panipat,damoh 
hr_panipat,chhatarpur 
hr_panipat,satna 
hr_panipat,banda 
hr_panipat,katni 
mp_sehore,umaria 
mp_sehore,banda 
mp_sehore,panna 
mp_sehore,katni 
mp_sehore,rewa 
mp_sehore,chitrakoot 
mp_sehore,sidhi 
mp_sehore,shahdol 
up_ayodhya,mau 
up_ayodhya,ghazipur 
up_ayodhya,jaunpur 
up_ayodhya,gorakhpur 
up_ayodhya,ambedkar nagar 
up_ayodhya,sultanpur 
ct_gaurela pendra marwahi,mau 
ct_gaurela pendra marwahi,jaunpur 
ct_gaurela pendra marwahi,varanasi 
ct_gaurela pendra marwahi,buxar 
ct_gaurela pendra marwahi,azamgarh 
ct_gaurela pendra marwahi,kaimur (bhabua) 
ct_gaurela pendra marwahi,chandauli 
ct_gaurela pendra marwahi,ballia 
up_mau,ghazipur 
up_mau,deoria 
up_mau,azamgarh 
up_mau,gorakhpur 
up_mau,ballia 
ka_ballari,mau 
ka_ballari,ghazipur 
ka_ballari,deoria 
ka_ballari,buxar 
ka_ballari,bhojpur 
ka_ballari,siwan 
ka_ballari,saran 
up_sonbhadra,gopalganj 
up_sonbhadra,ballia 
up_sonbhadra,deoria 
up_sonbhadra,saran 
mp_satna,muzaffarpur 
mp_satna,gopalganj 
mp_satna,vaishali 
mp_satna,bhojpur 
mp_satna,siwan 
mp_satna,ballia 
mp_satna,patna 
br_bhojpur,arwal 
br_bhojpur,buxar 
br_bhojpur,saran 
br_bhojpur,ballia 
br_bhojpur,patna 
br_bhojpur,rohtas 
as_cachar,ghazipur 
as_cachar,bhojpur 
as_cachar,kaimur (bhabua) 
as_cachar,ballia 
as_cachar,rohtas 
mn_chandel,varanasi 
mn_chandel,ghazipur 
mn_chandel,sonbhadra 
mn_chandel,kaimur (bhabua) 
mn_chandel,mirzapur 
ka_vijayapura,jaunpur 
ka_vijayapura,ghazipur 
ka_vijayapura,mirzapur 
ka_vijayapura,chandauli 
ka_vijayapura,sant ravidas nagar 
gj_junagadh,ghazipur 
gj_junagadh,sonbhadra 
gj_junagadh,buxar 
gj_junagadh,chandauli 
gj_junagadh,rohtas 
an_south andaman,garhwa 
an_south andaman,kaimur (bhabua) 
an_south andaman,singrauli 
an_south andaman,mirzapur 
an_south andaman,balrampur 
an_south andaman,chandauli 
an_south andaman,rohtas 
hr_sirsa,sonbhadra 
hr_sirsa,surajpur 
hr_sirsa,mirzapur 
hr_sirsa,balrampur 
hr_sirsa,rewa 
hr_sirsa,sidhi 
hr_sirsa,koriya 
pb_s.a.s. nagar,arwal 
pb_s.a.s. nagar,sonbhadra 
pb_s.a.s. nagar,buxar 
pb_s.a.s. nagar,palamu 
pb_s.a.s. nagar,aurangabad 
pb_s.a.s. nagar,bhojpur 
pb_s.a.s. nagar,garhwa 
pb_s.a.s. nagar,kaimur (bhabua) 
gj_gandhinagar,sonbhadra 
gj_gandhinagar,palamu 
gj_gandhinagar,balrampur 
gj_gandhinagar,latehar 
gj_gandhinagar,rohtas 
ct_baloda bazar,gumla 
ct_baloda bazar,sonbhadra 
ct_baloda bazar,surajpur 
ct_baloda bazar,jashpur 
ct_baloda bazar,garhwa 
ct_baloda bazar,singrauli 
ct_baloda bazar,latehar 
ct_baloda bazar,surguja 
br_munger,khagaria 
br_munger,begusarai 
br_munger,banka 
br_munger,lakhisarai 
br_munger,bhagalpur 
br_munger,jamui 
up_ghazipur,dumka 
up_ghazipur,banka 
up_ghazipur,bhagalpur 
up_ghazipur,pakaur 
up_ghazipur,sahibganj 
wb_bankura,munger 
wb_bankura,deoghar 
wb_bankura,dumka 
wb_bankura,bhagalpur 
wb_bankura,jamui 
wb_bankura,godda 
ka_belagavi,munger 
ka_belagavi,khagaria 
ka_belagavi,samastipur 
ka_belagavi,lakhisarai 
ka_belagavi,patna 
up_lakhimpur kheri,sheikhpura 
up_lakhimpur kheri,munger 
up_lakhimpur kheri,nalanda 
up_lakhimpur kheri,begusarai 
up_lakhimpur kheri,patna 
up_lakhimpur kheri,jamui 
jk_jammu,sheikhpura 
jk_jammu,munger 
jk_jammu,deoghar 
jk_jammu,nawada 
jk_jammu,giridih 
jk_jammu,banka 
jk_jammu,lakhisarai 
ut_dehradun,dumka 
ut_dehradun,giridih 
ut_dehradun,jamtara 
ut_dehradun,banka 
ut_dehradun,jamui 
br_gaya,deoghar 
br_gaya,nawada 
br_gaya,jamtara 
br_gaya,kodarma 
br_gaya,dhanbad 
br_gaya,jamui 
br_gaya,bokaro 
br_gaya,hazaribagh 
dn_diu,deoghar 
dn_diu,jamtara 
dn_diu,banka 
dn_diu,birbhum 
dn_diu,pakaur 
dn_diu,godda 
wb_jalpaiguri,dumka 
wb_jalpaiguri,giridih 
wb_jalpaiguri,deoghar 
wb_jalpaiguri,birbhum 
wb_jalpaiguri,dhanbad 
wb_jalpaiguri,paschim bardhaman 
tn_vellore,samastipur 
tn_vellore,patna 
tn_vellore,muzaffarpur 
tn_vellore,saran 
br_patna,arwal 
br_patna,nalanda 
br_patna,begusarai 
br_patna,vaishali 
br_patna,bhojpur 
br_patna,samastipur 
br_patna,lakhisarai 
br_patna,jehanabad 
br_patna,saran 
tn_ariyalur,aurangabad 
tn_ariyalur,bhojpur 
tn_ariyalur,gaya 
tn_ariyalur,patna 
tn_ariyalur,jehanabad 
tn_ariyalur,rohtas 
ct_jashpur,nalanda 
ct_jashpur,gaya 
ct_jashpur,patna 
ct_jashpur,arwal 
br_nalanda,sheikhpura 
br_nalanda,nawada 
br_nalanda,lakhisarai 
br_nalanda,gaya 
br_nalanda,patna 
br_nalanda,jehanabad 
up_auraiya,arwal 
up_auraiya,gaya 
up_auraiya,palamu 
up_auraiya,rohtas 
jh_pakur,aurangabad 
jh_pakur,garhwa 
jh_pakur,gaya 
jh_pakur,latehar 
jh_pakur,chatra 
jh_pakur,rohtas 
jh_garhwa,arwal 
jh_garhwa,nalanda 
jh_garhwa,nawada 
jh_garhwa,palamu 
jh_garhwa,aurangabad 
jh_garhwa,kodarma 
jh_garhwa,chatra 
jh_garhwa,jehanabad 
jh_garhwa,hazaribagh 
br_nawada,sheikhpura 
br_nawada,giridih 
br_nawada,nalanda 
br_nawada,kodarma 
br_nawada,gaya 
br_nawada,jamui 
tn_chengalpattu,palamu 
tn_chengalpattu,gaya 
tn_chengalpattu,latehar 
tn_chengalpattu,ranchi 
tn_chengalpattu,hazaribagh 
ka_kodagu,giridih 
ka_kodagu,gaya 
ka_kodagu,hazaribagh 
ka_kodagu,nawada 
ka_hassan,giridih 
ka_hassan,kodarma 
ka_hassan,gaya 
ka_hassan,ranchi 
ka_hassan,ramgarh 
ka_hassan,chatra 
ka_hassan,bokaro 
ka_shivamogga,jamui 
ka_shivamogga,lakhisarai 
ka_shivamogga,nalanda 
ka_shivamogga,nawada 
jh_bokaro,dumka 
jh_bokaro,jamtara 
jh_bokaro,murshidabad 
jh_bokaro,purba bardhaman 
jh_bokaro,pakaur 
jh_bokaro,paschim bardhaman 
or_puri,murshidabad 
or_puri,birbhum 
or_puri,bankura 
or_puri,paschim bardhaman 
or_puri,hugli 
or_puri,nadia 
mh_osmanabad,dumka 
mh_osmanabad,murshidabad 
mh_osmanabad,birbhum 
mh_osmanabad,godda 
mh_osmanabad,sahibganj 
mh_parbhani,jamtara 
mh_parbhani,birbhum 
mh_parbhani,purba bardhaman 
mh_parbhani,dhanbad 
mh_parbhani,bankura 
mh_parbhani,puruliya 
wb_nadia,murshidabad 
wb_nadia,purba bardhaman 
wb_nadia,hugli 
wb_nadia,north  parganas 
wb_hooghly,nadia 
wb_hooghly,north  parganas 
wb_hooghly,purba bardhaman 
wb_hooghly,paschim medinipur 
wb_hooghly,bankura 
wb_hooghly,howrah 
wb_north 24 parganas,south  parganas 
wb_north 24 parganas,nadia 
wb_north 24 parganas,kolkata 
wb_north 24 parganas,hugli 
wb_north 24 parganas,howrah 
rj_banswara,jhargram 
rj_banswara,purba bardhaman 
rj_banswara,paschim medinipur 
rj_banswara,paschim bardhaman 
rj_banswara,hugli 
rj_banswara,puruliya 
wb_paschim bardhaman,baleshwar 
wb_paschim bardhaman,jhargram 
wb_paschim bardhaman,purba medinipur 
wb_paschim bardhaman,bankura 
wb_paschim bardhaman,hugli 
wb_paschim bardhaman,howrah 
as_hojai,purba medinipur 
as_hojai,south  parganas 
as_hojai,north  parganas 
as_hojai,kolkata 
as_hojai,paschim medinipur 
as_hojai,hugli 
ct_raigarh,jhargram 
ct_raigarh,purbi singhbhum 
ct_raigarh,paschim bardhaman 
ct_raigarh,dhanbad 
ct_raigarh,bankura 
ct_raigarh,ramgarh 
ct_raigarh,seraikela kharsawan 
ct_raigarh,ranchi 
ct_raigarh,bokaro 
hr_jhajjar,baleshwar 
hr_jhajjar,purbi singhbhum 
hr_jhajjar,mayurbhanj 
hr_jhajjar,paschim medinipur 
hr_jhajjar,bankura 
hr_jhajjar,puruliya 
mh_ratnagiri,gumla 
mh_ratnagiri,lohardaga 
mh_ratnagiri,khunti 
mh_ratnagiri,latehar 
mh_ratnagiri,ramgarh 
mh_ratnagiri,seraikela kharsawan 
mh_ratnagiri,chatra 
mh_ratnagiri,hazaribagh 
mh_ratnagiri,puruliya 
up_rae bareli,seraikela kharsawan 
up_rae bareli,jhargram 
up_rae bareli,mayurbhanj 
up_rae bareli,puruliya 
or_boudh,giridih 
or_boudh,dhanbad 
or_boudh,ramgarh 
or_boudh,hazaribagh 
or_boudh,puruliya 
tr_dhalai,giridih 
tr_dhalai,jamtara 
tr_dhalai,paschim bardhaman 
tr_dhalai,bokaro 
tr_dhalai,puruliya 
tn_ranipet,ranchi 
tn_ranipet,bokaro 
tn_ranipet,hazaribagh 
tn_ranipet,puruliya 
pb_shahid bhagat singh nagar,purbi singhbhum 
pb_shahid bhagat singh nagar,mayurbhanj 
pb_shahid bhagat singh nagar,ranchi 
pb_shahid bhagat singh nagar,pashchimi singhbhum 
pb_shahid bhagat singh nagar,khunti 
pb_shahid bhagat singh nagar,puruliya 
or_balasore,jhargram 
or_balasore,purba medinipur 
or_balasore,mayurbhanj 
or_balasore,paschim medinipur 
or_balasore,kendujhar 
or_balasore,bhadrak 
wb_purulia,south  parganas 
wb_purulia,baleshwar 
wb_purulia,howrah 
wb_purulia,paschim medinipur 
ld_lakshadweep,gumla 
ld_lakshadweep,chatra 
ld_lakshadweep,palamu 
ld_lakshadweep,garhwa 
ld_lakshadweep,lohardaga 
ld_lakshadweep,balrampur 
ld_lakshadweep,ranchi 
up_gonda,jashpur 
up_gonda,lohardaga 
up_gonda,balrampur 
up_gonda,latehar 
up_gonda,simdega 
up_gonda,ranchi 
up_gonda,khunti 
la_leh,gumla 
la_leh,ranchi 
la_leh,latehar 
br_jamui,gumla 
br_jamui,balrampur 
br_jamui,raigarh 
br_jamui,sundargarh 
br_jamui,simdega 
br_jamui,surguja 
or_khordha,gumla 
or_khordha,pashchimi singhbhum 
or_khordha,simdega 
or_khordha,seraikela kharsawan 
or_khordha,ranchi 
hp_sirmaur,gumla 
hp_sirmaur,jashpur 
hp_sirmaur,sundargarh 
hp_sirmaur,pashchimi singhbhum 
hp_sirmaur,khunti 
gj_patan,seraikela kharsawan 
gj_patan,mayurbhanj 
gj_patan,sundargarh 
gj_patan,simdega 
gj_patan,kendujhar 
gj_patan,khunti 
gj_surat,anugul 
gj_surat,jashpur 
gj_surat,sambalpur 
gj_surat,raigarh 
gj_surat,debagarh 
gj_surat,simdega 
gj_surat,kendujhar 
gj_surat,jharsuguda 
gj_surat,pashchimi singhbhum 
mp_katni,baleshwar 
mp_katni,anugul 
mp_katni,jajapur 
mp_katni,mayurbhanj 
mp_katni,sundargarh 
mp_katni,dhenkanal 
mp_katni,pashchimi singhbhum 
mp_katni,bhadrak 
or_mayurbhanj,seraikela kharsawan 
or_mayurbhanj,baleshwar 
or_mayurbhanj,jhargram 
or_mayurbhanj,purbi singhbhum 
or_mayurbhanj,kendujhar 
or_mayurbhanj,pashchimi singhbhum 
gj_tapi,surajpur 
gj_tapi,jashpur 
gj_tapi,balrampur 
gj_tapi,raigarh 
gj_tapi,korba 
mp_rajgarh,jharsuguda 
mp_rajgarh,bargarh 
mp_rajgarh,jashpur 
mp_rajgarh,baloda bazar 
mp_rajgarh,korba 
mp_rajgarh,sundargarh 
mp_rajgarh,mahasamund 
mp_rajgarh,janjgir-champa 
mp_rajgarh,surguja 
ct_korba,surajpur 
ct_korba,raigarh 
ct_korba,bilaspur 
ct_korba,janjgir-champa 
ct_korba,koriya 
ct_korba,surguja 
ct_surguja,singrauli 
ct_surguja,balrampur 
ct_surguja,korba 
ct_surguja,koriya 
ct_surguja,surguja 
mn_bishnupur,mungeli 
mn_bishnupur,baloda bazar 
mn_bishnupur,korba 
mn_bishnupur,anuppur 
mn_bishnupur,janjgir-champa 
mn_bishnupur,koriya 
ct_koriya,surajpur 
ct_koriya,singrauli 
ct_koriya,korba 
ct_koriya,bilaspur 
ct_koriya,anuppur 
ct_koriya,sidhi 
ct_koriya,shahdol 
ct_balod,raipur 
ct_balod,mungeli 
ct_balod,bemetara 
ct_balod,raigarh 
ct_balod,bilaspur 
ct_balod,mahasamund 
ct_balod,janjgir-champa 
jh_jamtara,bilaspur 
jh_jamtara,baloda bazar 
jh_jamtara,raigarh 
jh_jamtara,korba 
ct_mungeli,kabirdham 
ct_mungeli,baloda bazar 
ct_mungeli,bemetara 
ct_mungeli,dindori 
ct_mungeli,bilaspur 
ct_mungeli,anuppur 
ar_anjaw,umaria 
ar_anjaw,mungeli 
ar_anjaw,dindori 
ar_anjaw,bilaspur 
ar_anjaw,koriya 
ar_anjaw,shahdol 
mp_singrauli,singrauli 
mp_singrauli,satna 
mp_singrauli,rewa 
mp_singrauli,koriya 
mp_singrauli,shahdol 
up_shamli,umaria 
up_shamli,satna 
up_shamli,anuppur 
up_shamli,sidhi 
up_shamli,koriya 
tg_mahabubabad,nuapada 
tg_mahabubabad,bargarh 
tg_mahabubabad,baloda bazar 
tg_mahabubabad,gariaband 
tg_mahabubabad,raigarh 
tg_mahabubabad,raipur 
rj_barmer,nuapada 
rj_barmer,jharsuguda 
rj_barmer,sambalpur 
rj_barmer,raigarh 
rj_barmer,mahasamund 
rj_barmer,balangir 
rj_barmer,sonapur 
rj_jhalawar,sambalpur 
rj_jhalawar,raigarh 
rj_jhalawar,sundargarh 
rj_jhalawar,bargarh 
gj_rajkot,dhamtari 
gj_rajkot,baloda bazar 
gj_rajkot,gariaband 
gj_rajkot,bemetara 
gj_rajkot,durg 
gj_rajkot,mahasamund 
dl_north west delhi,kalahandi 
dl_north west delhi,bargarh 
dl_north west delhi,gariaband 
dl_north west delhi,mahasamund 
dl_north west delhi,balangir 
rj_ganganagar,nuapada 
rj_ganganagar,dhamtari 
rj_ganganagar,kalahandi 
rj_ganganagar,nabarangapur 
rj_ganganagar,raipur 
rj_ganganagar,mahasamund 
jh_dumka,dhamtari 
jh_dumka,bemetara 
jh_dumka,balod 
jh_dumka,rajnandgaon 
jh_dumka,raipur 
mp_dewas,kondagaon 
mp_dewas,gariaband 
mp_dewas,nabarangapur 
mp_dewas,uttar bastar kanker 
mp_dewas,durg 
mp_dewas,balod 
mp_dewas,raipur 
mp_betul,mungeli 
mp_betul,kabirdham 
mp_betul,baloda bazar 
mp_betul,durg 
mp_betul,rajnandgaon 
mp_betul,raipur 
jk_ramban,kabirdham 
jk_ramban,gadchiroli 
jk_ramban,bemetara 
jk_ramban,uttar bastar kanker 
jk_ramban,durg 
jk_ramban,balod 
jk_ramban,gondiya 
jk_ramban,balaghat 
up_ballia,uttar bastar kanker 
up_ballia,dhamtari 
up_ballia,durg 
up_ballia,rajnandgaon 
as_jorhat,mungeli 
as_jorhat,bemetara 
as_jorhat,dindori 
as_jorhat,mandla 
as_jorhat,rajnandgaon 
as_jorhat,balaghat 
mp_balaghat,bhandara 
mp_balaghat,kabirdham 
mp_balaghat,seoni 
mp_balaghat,mandla 
mp_balaghat,rajnandgaon 
mp_balaghat,gondiya 
mp_balaghat,nagpur 
nl_dimapur,umaria 
nl_dimapur,mungeli 
nl_dimapur,jabalpur 
nl_dimapur,kabirdham 
nl_dimapur,mandla 
nl_dimapur,anuppur 
hp_mandi,jabalpur 
hp_mandi,kabirdham 
hp_mandi,seoni 
hp_mandi,dindori 
hp_mandi,balaghat 
ut_uttarkashi,dhamtari 
ut_uttarkashi,kondagaon 
ut_uttarkashi,gadchiroli 
ut_uttarkashi,balod 
ut_uttarkashi,rajnandgaon 
ut_uttarkashi,narayanpur 
jh_godda,balaghat 
jh_godda,gadchiroli 
jh_godda,bhandara 
jh_godda,rajnandgaon 
up_firozabad,bhandara 
up_firozabad,jayashankar bhupalapally 
up_firozabad,mancherial  
up_firozabad,uttar bastar kanker 
up_firozabad,komram bheem 
up_firozabad,bijapur 
up_firozabad,rajnandgaon 
up_firozabad,gondiya 
up_firozabad,chandrapur 
up_firozabad,narayanpur 
up_basti,koraput 
up_basti,malkangiri 
up_basti,kondagaon 
up_basti,sukma 
up_basti,nabarangapur 
up_basti,dantewada 
dn_daman,kondagaon 
dn_daman,bastar 
dn_daman,sukma 
dn_daman,bijapur 
dn_daman,narayanpur 
or_nabarangapur,koraput 
or_nabarangapur,dhamtari 
or_nabarangapur,kalahandi 
or_nabarangapur,kondagaon 
or_nabarangapur,bastar 
or_nabarangapur,gariaband 
or_koraput,kalahandi 
or_koraput,malkangiri 
or_koraput,bastar 
or_koraput,vizianagaram 
or_koraput,visakhapatnam 
or_koraput,nabarangapur 
or_koraput,rayagada 
wb_malda,koraput 
wb_malda,east godavari 
wb_malda,bastar 
wb_malda,visakhapatnam 
wb_malda,sukma 
br_supaul,east godavari 
br_supaul,malkangiri 
br_supaul,bastar 
br_supaul,bhadradri kothagudem 
br_supaul,bijapur 
br_supaul,dantewada 
tg_komaram bheem,dhamtari 
tg_komaram bheem,bastar 
tg_komaram bheem,nabarangapur 
tg_komaram bheem,uttar bastar kanker 
tg_komaram bheem,dantewada 
tg_komaram bheem,narayanpur 
rj_bikaner,jayashankar bhupalapally 
rj_bikaner,bhadradri kothagudem 
rj_bikaner,gadchiroli 
rj_bikaner,sukma 
rj_bikaner,dantewada 
rj_bikaner,narayanpur 
rj_bikaner,mulugu 
ct_narayanpur,kondagaon 
ct_narayanpur,gadchiroli 
ct_narayanpur,uttar bastar kanker 
ct_narayanpur,bijapur 
ct_narayanpur,dantewada 
mp_guna,morena 
mp_guna,shivpuri 
mp_guna,datia 
mp_guna,bhind 
mp_bhopal,vidisha 
mp_bhopal,rajgarh 
mp_bhopal,guna 
mp_bhopal,sehore 
mp_bhopal,raisen 
tn_viluppuram,guna 
tn_viluppuram,ashok nagar 
tn_viluppuram,sagar 
tn_viluppuram,raisen 
tn_viluppuram,bhopal 
ka_dakshina kannada,jabalpur 
ka_dakshina kannada,narsimhapur 
ka_dakshina kannada,sagar 
ka_dakshina kannada,chhatarpur 
ka_dakshina kannada,panna 
ka_dakshina kannada,katni 
up_kasganj,umaria 
up_kasganj,jabalpur 
up_kasganj,damoh 
up_kasganj,satna 
up_kasganj,panna 
tr_unokoti,jabalpur 
tr_unokoti,dindori 
tr_unokoti,satna 
tr_unokoti,katni 
tr_unokoti,anuppur 
tr_unokoti,shahdol 
mp_seoni,harda 
mp_seoni,rajgarh 
mp_seoni,shajapur 
mp_seoni,hoshangabad 
mp_seoni,raisen 
mp_seoni,dewas 
mp_seoni,bhopal 
ct_rajnandgaon,vidisha 
ct_rajnandgaon,hoshangabad 
ct_rajnandgaon,narsimhapur 
ct_rajnandgaon,sagar 
ct_rajnandgaon,sehore 
ct_rajnandgaon,bhopal 
mp_narsinghpur,jabalpur 
mp_narsinghpur,damoh 
mp_narsinghpur,hoshangabad 
mp_narsinghpur,sagar 
mp_narsinghpur,raisen 
mp_narsinghpur,seoni 
mp_narsinghpur,chhindwara 
mp_sheopur,rajgarh 
mp_sheopur,agar malwa 
mp_sheopur,sehore 
mp_sheopur,ujjain 
mp_sheopur,dewas 
ct_dhamtari,khargone 
ct_dhamtari,ratlam 
ct_dhamtari,barwani 
ct_dhamtari,ujjain 
ct_dhamtari,alirajpur 
ct_dhamtari,jhabua 
ct_dhamtari,indore 
hp_una,shajapur 
hp_una,ratlam 
hp_una,agar malwa 
hp_una,dhar 
hp_una,dewas 
hp_una,indore 
up_deoria,khargone 
up_deoria,harda 
up_deoria,shajapur 
up_deoria,sehore 
up_deoria,ujjain 
up_deoria,khandwa 
up_deoria,indore 
kl_idukki,khargone 
kl_idukki,dewas 
kl_idukki,dhar 
kl_idukki,ujjain 
ct_bastar,khargone 
ct_bastar,alirajpur 
ct_bastar,dhule 
ct_bastar,dhar 
ct_bastar,jalgaon 
ct_bastar,nandubar 
br_khagaria,burhanpur 
br_khagaria,barwani 
br_khagaria,khandwa 
br_khagaria,dewas 
br_khagaria,dhar 
br_khagaria,jalgaon 
br_khagaria,indore 
or_jajpur,khargone 
or_jajpur,burhanpur 
or_jajpur,jalna 
or_jajpur,nashik 
or_jajpur,barwani 
or_jajpur,dhule 
or_jajpur,buldhana 
or_jajpur,aurangabad 
or_kendujhar,khargone 
or_kendujhar,harda 
or_kendujhar,burhanpur 
or_kendujhar,betul 
or_kendujhar,dewas 
or_kendujhar,amravati 
up_hamirpur,hoshangabad 
up_hamirpur,sehore 
up_hamirpur,khandwa 
up_hamirpur,betul 
up_hamirpur,dewas 
up_bhadohi,harda 
up_bhadohi,hoshangabad 
up_bhadohi,khandwa 
up_bhadohi,amravati 
up_bhadohi,chhindwara 
mh_amravati,wardha 
mh_amravati,burhanpur 
mh_amravati,akola 
mh_amravati,khandwa 
mh_amravati,betul 
mh_amravati,washim 
mh_amravati,yavatmal 
mh_amravati,buldhana 
mh_amravati,nagpur 
mh_amravati,chhindwara 
br_buxar,khargone 
br_buxar,khandwa 
br_buxar,jalgaon 
br_buxar,buldhana 
br_buxar,amravati 
mh_hingoli,harda 
mh_hingoli,narsimhapur 
mh_hingoli,sehore 
mh_hingoli,raisen 
mh_hingoli,betul 
mh_hingoli,chhindwara 
mp_chhindwara,hoshangabad 
mp_chhindwara,narsimhapur 
mp_chhindwara,seoni 
mp_chhindwara,betul 
mp_chhindwara,amravati 
mp_chhindwara,nagpur 
mn_imphal east,umaria 
mn_imphal east,damoh 
mn_imphal east,narsimhapur 
mn_imphal east,seoni 
mn_imphal east,dindori 
mn_imphal east,mandla 
mn_imphal east,katni 
dl_shahdara,jabalpur 
dl_shahdara,narsimhapur 
dl_shahdara,mandla 
dl_shahdara,nagpur 
dl_shahdara,balaghat 
dl_shahdara,chhindwara 
mh_nagpur,wardha 
mh_nagpur,bhandara 
mh_nagpur,seoni 
mh_nagpur,amravati 
mh_nagpur,chandrapur 
mh_nagpur,balaghat 
mh_nagpur,chhindwara 
mh_bhandara,gadchiroli 
mh_bhandara,gondiya 
mh_bhandara,chandrapur 
mh_bhandara,nagpur 
mh_bhandara,balaghat 
or_balangir,nuapada 
or_balangir,kalahandi 
or_balangir,bargarh 
or_balangir,kandhamal 
or_balangir,baudh 
or_balangir,sonapur 
wb_south 24 parganas,anugul 
wb_south 24 parganas,bargarh 
wb_south 24 parganas,sambalpur 
wb_south 24 parganas,baudh 
wb_south 24 parganas,balangir 
mh_sangli,anugul 
mh_sangli,bargarh 
mh_sangli,sundargarh 
mh_sangli,debagarh 
mh_sangli,jharsuguda 
mh_sangli,sonapur 
mn_kakching,koraput 
mn_kakching,nuapada 
mn_kakching,kandhamal 
mn_kakching,gariaband 
mn_kakching,nabarangapur 
mn_kakching,rayagada 
mn_kakching,balangir 
br_begusarai,anugul 
br_begusarai,kandhamal 
br_begusarai,nayagarh 
br_begusarai,balangir 
br_begusarai,sonapur 
as_kamrup metropolitan,gajapati 
as_kamrup metropolitan,ganjam 
as_kamrup metropolitan,kalahandi 
as_kamrup metropolitan,baudh 
as_kamrup metropolitan,nayagarh 
as_kamrup metropolitan,rayagada 
as_kamrup metropolitan,balangir 
or_angul,sambalpur 
or_angul,cuttack 
or_angul,baudh 
or_angul,sundargarh 
or_angul,debagarh 
or_angul,nayagarh 
or_angul,kendujhar 
or_angul,dhenkanal 
or_angul,sonapur 
rj_dausa,anugul 
rj_dausa,sambalpur 
rj_dausa,sundargarh 
or_nayagarh,anugul 
or_nayagarh,kandhamal 
or_nayagarh,cuttack 
or_nayagarh,baudh 
or_nayagarh,ganjam 
or_nayagarh,khordha 
mp_khargone,cuttack 
mp_khargone,ganjam 
mp_khargone,nayagarh 
mp_khargone,puri 
tn_cuddalore,anugul 
tn_cuddalore,jajapur 
tn_cuddalore,kendrapara 
tn_cuddalore,jagatsinghapur 
tn_cuddalore,nayagarh 
tn_cuddalore,dhenkanal 
tn_cuddalore,khordha 
tn_cuddalore,puri 
jk_ganderbal,gajapati 
jk_ganderbal,kandhamal 
jk_ganderbal,nayagarh 
jk_ganderbal,srikakulam 
jk_ganderbal,khordha 
jk_ganderbal,puri 
ka_raichur,cuttack 
ka_raichur,ganjam 
ka_raichur,khordha 
ka_raichur,jagatsinghapur 
as_dhemaji,cuttack 
